#l b boxsize ext_law ejk ak error_ejk
-2.5760 2.3370 2 2 0.6398 0.3377 0.1102
-2.5760 2.2860 2 2 0.6548 0.3458 0.1215
-2.5760 2.2360 2 2 0.6198 0.3275 0.1142
-2.5760 2.1860 2 2 0.5817 0.3070 0.1084
-2.5760 2.1360 2 2 0.5910 0.3120 0.1167
-2.5760 2.0850 2 2 0.6068 0.3205 0.1212
-2.5760 2.0350 2 2 0.6565 0.3465 0.1292
-2.5760 1.9850 2 2 0.6585 0.3475 0.1248
-2.5760 1.9350 2 2 0.6210 0.3280 0.1376
-2.5760 1.8840 2 2 0.5383 0.2843 0.1173
-2.5760 1.8340 2 2 0.5717 0.3020 0.1203
-2.5760 1.7840 2 2 0.6188 0.3267 0.1194
-2.5760 1.7340 2 2 0.6615 0.3492 0.1216
-2.5760 1.6830 2 2 0.6562 0.3468 0.1161
-2.5760 1.6330 2 2 0.6467 0.3415 0.1244
-2.5760 1.5830 2 2 0.6713 0.3542 0.1248
-2.5760 1.5330 2 2 0.6750 0.3565 0.1246
-2.5760 1.4820 2 2 0.6873 0.3625 0.1344
-2.5760 1.4320 2 2 0.7480 0.3950 0.1295
-2.5760 1.3820 2 2 0.8105 0.4280 0.1361
-2.5760 1.3320 2 2 0.7330 0.3870 0.1393
-2.5760 1.2810 2 2 0.7200 0.3802 0.1513
-2.5760 1.2310 2 2 0.8020 0.4235 0.1479
-2.5760 1.1810 2 2 0.8775 0.4635 0.1484
-2.5760 1.1310 2 2 0.9852 0.5202 0.1852
-2.5760 1.0800 2 2 1.0405 0.5493 0.1724
-2.5760 1.0300 2 2 1.0315 0.5445 0.1637
-2.5760 0.9800 2 2 1.0742 0.5670 0.1709
-2.5760 0.9300 2 2 1.1020 0.5820 0.1746
-2.5760 0.8790 2 2 1.2007 0.6338 0.1790
-2.5760 0.8290 2 2 1.4440 0.7625 0.2253
-2.5760 0.7790 2 2 1.5055 0.7950 0.2896
-2.5760 0.7290 2 2 1.4892 0.7863 0.3549
-2.5760 0.6780 2 2 1.7085 0.9022 0.2721
-2.5760 0.6280 2 2 2.0450 1.0797 0.3894
-2.5760 0.5780 2 2 2.6360 1.3917 0.3880
-2.5760 0.5280 2 2 2.6440 1.3960 0.4351
-2.5760 0.4770 2 2 2.7680 1.4615 0.3602
-2.5760 0.4270 2 2 2.8130 1.4850 0.3473
-2.5760 0.3770 2 2 2.9422 1.5535 0.3437
-2.5760 0.3270 2 2 2.8930 1.5278 0.3336
-2.5760 0.2760 2 2 2.8382 1.4985 0.2584
-2.5760 0.2260 2 2 3.0430 1.6067 0.4854
-2.5760 0.1760 2 2 3.1843 1.6813 0.3693
-2.5760 0.1260 2 2 3.5528 1.8760 0.4202
-2.5760 0.0750 2 2 3.4710 1.8330 0.3443
-2.5760 0.0250 2 2 3.5680 1.8837 0.2785
-2.5760 -0.0250 2 2 3.2912 1.7378 0.3390
-2.5760 -0.0750 2 2 3.0608 1.6160 0.2921
-2.5760 -0.1260 2 2 2.7025 1.4270 0.3664
-2.5760 -0.1760 2 2 2.6288 1.3880 0.2540
-2.5760 -0.2260 2 2 2.6673 1.4083 0.2482
-2.5760 -0.2760 2 2 2.7877 1.4720 0.2600
-2.5760 -0.3270 2 2 3.2435 1.7127 0.2938
-2.5760 -0.3770 2 2 3.3790 1.7840 0.3445
-2.5760 -0.4270 2 2 2.8992 1.5307 0.3196
-2.5760 -0.4770 2 2 2.9190 1.5413 0.3654
-2.5760 -0.5280 2 2 3.1402 1.6582 0.7123
-2.5760 -0.5780 2 2 3.1033 1.6385 0.5019
-2.5760 -0.6280 2 2 2.7975 1.4770 0.3001
-2.5760 -0.6780 2 2 2.5557 1.3495 0.2870
-2.5760 -0.7290 2 2 2.3755 1.2540 0.2754
-2.5760 -0.7790 2 2 2.3180 1.2240 0.2407
-2.5760 -0.8290 2 2 2.2185 1.1715 0.2054
-2.5760 -0.8790 2 2 2.2690 1.1983 0.4599
-2.5760 -0.9300 2 2 2.0542 1.0845 0.2757
-2.5760 -0.9800 2 2 1.7912 0.9460 0.1801
-2.5760 -1.0300 2 2 1.9563 1.0328 0.1914
-2.5760 -1.0800 2 2 1.9178 1.0125 0.1843
-2.5760 -1.1310 2 2 1.9190 1.0130 0.1781
-2.5760 -1.1810 2 2 1.9340 1.0212 0.2046
-2.5760 -1.2310 2 2 1.7732 0.9363 0.1829
-2.5760 -1.2810 2 2 1.5080 0.7963 0.1573
-2.5760 -1.3320 2 2 1.4983 0.7910 0.1652
-2.5760 -1.3820 2 2 1.5215 0.8035 0.1407
-2.5760 -1.4320 2 2 1.5590 0.8230 0.1573
-2.5760 -1.4820 2 2 1.5695 0.8287 0.1623
-2.5760 -1.5330 2 2 1.6595 0.8762 0.1695
-2.5760 -1.5830 2 2 1.4420 0.7615 0.1403
-2.5760 -1.6330 2 2 1.5482 0.8175 0.1464
-2.5760 -1.6830 2 2 1.4848 0.7837 0.1784
-2.5760 -1.7340 2 2 1.5057 0.7950 0.1697
-2.5760 -1.7840 2 2 1.5325 0.8092 0.1817
-2.5760 -1.8340 2 2 1.6525 0.8722 0.1929
-2.5760 -1.8840 2 2 1.6510 0.8717 0.1911
-2.5760 -1.9350 2 2 1.8067 0.9540 0.2440
-2.5760 -1.9850 2 2 1.8590 0.9812 0.2896
-2.5760 -2.0350 2 2 1.5125 0.7988 0.1556
-2.5760 -2.0850 2 2 1.4455 0.7630 0.1412
-2.5760 -2.1360 2 2 1.4107 0.7450 0.1546
-2.5760 -2.1860 2 2 1.3190 0.6965 0.1213
-2.5760 -2.2360 2 2 1.2628 0.6668 0.1296
-2.5760 -2.2860 2 2 1.1590 0.6120 0.1256
-2.5760 -2.3370 2 2 1.1307 0.5970 0.1245
-2.5760 -2.3870 2 2 1.0292 0.5435 0.1248
-2.5760 -2.4370 2 2 0.9195 0.4852 0.1103
-2.5760 -2.4870 2 2 0.8748 0.4620 0.1440
-2.5760 -2.5380 2 2 0.7558 0.3990 0.1107
-2.5760 -2.5880 2 2 0.7543 0.3983 0.1026
-2.5760 -2.6380 2 2 0.7520 0.3970 0.1586
-2.5760 -2.6880 2 2 0.9818 0.5183 0.2198
-2.5760 -2.7390 2 2 0.7470 0.3945 0.1323
-2.5760 -2.7890 2 2 0.6565 0.3465 0.1132
-2.5760 -2.8390 2 2 0.6190 0.3270 0.1073
-2.5760 -2.8890 2 2 0.5890 0.3110 0.1084
-2.5760 -2.9400 2 2 0.5685 0.3002 0.1031
-2.5760 -2.9900 2 2 0.5060 0.2670 0.1160
-2.5760 -3.0400 2 2 0.4935 0.2605 0.1096
-2.5760 -3.0900 2 2 0.4835 0.2555 0.1001
-2.5760 -3.1410 2 2 0.4492 0.2370 0.1035
-2.5760 -3.1910 2 2 0.4490 0.2370 0.1018
-2.5760 -3.2410 2 2 0.4170 0.2200 0.1031
-2.5760 -3.2910 2 2 0.4315 0.2275 0.0945
-2.5760 -3.3420 2 2 0.4145 0.2185 0.1012
-2.5760 -3.3920 2 2 0.4187 0.2213 0.1009
-2.5760 -3.4420 2 2 0.4280 0.2260 0.1023
-2.5760 -3.4920 2 2 0.4123 0.2175 0.1030
-2.5760 -3.5430 2 2 0.3970 0.2097 0.1000
-2.5760 -3.5930 2 2 0.3712 0.1960 0.1029
-2.5760 -3.6430 2 2 0.3860 0.2040 0.0994
-2.5760 -3.6930 2 2 0.3838 0.2027 0.1002
-2.5760 -3.7440 2 2 0.3750 0.1980 0.1037
-2.5760 -3.7940 2 2 0.3450 0.1823 0.1011
-2.5760 -3.8440 2 2 0.3390 0.1790 0.1006
-2.5760 -3.8940 2 2 0.3390 0.1790 0.1018
-2.5760 -3.9450 2 2 0.3535 0.1865 0.1004
-2.5760 -3.9950 2 2 0.3640 0.1920 0.0994
-2.5760 -4.0450 2 2 0.3670 0.1940 0.0982
-2.5760 -4.0950 2 2 0.3478 0.1837 0.0986
-2.5760 -4.1460 2 2 0.3120 0.1650 0.0994
-2.5760 -4.1960 2 2 0.3120 0.1650 0.1005
-2.5760 -4.2460 2 2 0.3120 0.1650 0.1018
-2.5760 -4.2960 2 2 0.3070 0.1620 0.1037
-2.5760 -4.3470 2 2 0.3012 0.1590 0.1026
-2.5760 -4.3970 2 2 0.2820 0.1490 0.0988
-2.5760 -4.4470 2 2 0.3015 0.1593 0.1003
-2.5760 -4.4970 2 2 0.3050 0.1610 0.1006
-2.5760 -4.5480 2 2 0.3370 0.1780 0.0988
-2.5760 -4.5980 2 2 0.3225 0.1703 0.0988
-2.5760 -4.6480 2 2 0.3140 0.1660 0.0988
-2.5760 -4.6980 2 2 0.2940 0.1550 0.1131
-2.5760 -4.7490 2 2 0.2752 0.1455 0.1061
-2.5760 -4.7990 2 2 0.2638 0.1393 0.1026
-2.5760 -4.8490 2 2 0.2598 0.1370 0.1016
-2.5760 -4.8990 2 2 0.2450 0.1295 0.1009
-2.5760 -4.9500 2 2 0.2437 0.1285 0.1027
-2.5760 -5.0000 2 2 0.2405 0.1270 0.1046
-2.6770 5.0000 2 2 0.3858 0.2035 0.0975
-2.6770 4.9500 2 2 0.3957 0.2090 0.1010
-2.6770 4.8990 2 2 0.4547 0.2400 0.1053
-2.6770 4.8490 2 2 0.4700 0.2480 0.0960
-2.6770 4.7990 2 2 0.4885 0.2580 0.1050
-2.6770 4.7490 2 2 0.5527 0.2917 0.1043
-2.6770 4.6980 2 2 0.5513 0.2912 0.1124
-2.6770 4.6480 2 2 0.6250 0.3300 0.1124
-2.6770 4.5980 2 2 0.6678 0.3525 0.1133
-2.6770 4.5480 2 2 0.6500 0.3435 0.1230
-2.6770 4.4970 2 2 0.7085 0.3742 0.1494
-2.6770 4.4470 2 2 0.7883 0.4162 0.1411
-2.6770 4.3970 2 2 0.7587 0.4005 0.1399
-2.6770 4.3470 2 2 0.6228 0.3290 0.1091
-2.6770 4.2960 2 2 0.5475 0.2890 0.1003
-2.6770 4.2460 2 2 0.5435 0.2870 0.0983
-2.6770 4.1960 2 2 0.5008 0.2645 0.1159
-2.6770 4.1460 2 2 0.4890 0.2580 0.1082
-2.6770 4.0950 2 2 0.5360 0.2830 0.1103
-2.6770 4.0450 2 2 0.5142 0.2715 0.1173
-2.6770 3.9950 2 2 0.5105 0.2695 0.1100
-2.6770 3.9450 2 2 0.5045 0.2662 0.1049
-2.6770 3.8940 2 2 0.4782 0.2528 0.1067
-2.6770 3.8440 2 2 0.4405 0.2325 0.0970
-2.6770 3.7940 2 2 0.3985 0.2105 0.0991
-2.6770 3.7440 2 2 0.4075 0.2152 0.1068
-2.6770 3.6930 2 2 0.4008 0.2115 0.1001
-2.6770 3.6430 2 2 0.3995 0.2110 0.1043
-2.6770 3.5930 2 2 0.4440 0.2342 0.1027
-2.6770 3.5430 2 2 0.4765 0.2515 0.1029
-2.6770 3.4920 2 2 0.4830 0.2550 0.1038
-2.6770 3.4420 2 2 0.4703 0.2480 0.0994
-2.6770 3.3920 2 2 0.4543 0.2400 0.1047
-2.6770 3.3420 2 2 0.4567 0.2412 0.1017
-2.6770 3.2910 2 2 0.4632 0.2447 0.1006
-2.6770 3.2410 2 2 0.4795 0.2530 0.1021
-2.6770 3.1910 2 2 0.4948 0.2612 0.1103
-2.6770 3.1410 2 2 0.5005 0.2642 0.1059
-2.6770 3.0900 2 2 0.5140 0.2715 0.1071
-2.6770 3.0400 2 2 0.5300 0.2797 0.1112
-2.6770 2.9900 2 2 0.5343 0.2820 0.1185
-2.6770 2.9400 2 2 0.5515 0.2912 0.1107
-2.6770 2.8890 2 2 0.5218 0.2755 0.1075
-2.6770 2.8390 2 2 0.5963 0.3148 0.1226
-2.6770 2.7890 2 2 0.5945 0.3140 0.1171
-2.6770 2.7390 2 2 0.5802 0.3063 0.1140
-2.6770 2.6880 2 2 0.6012 0.3175 0.1066
-2.6770 2.6380 2 2 0.6492 0.3428 0.1222
-2.6770 2.5880 2 2 0.7290 0.3850 0.1552
-2.6770 2.5380 2 2 0.6035 0.3188 0.1270
-2.6770 2.4870 2 2 0.5892 0.3113 0.1204
-2.6770 2.4370 2 2 0.6860 0.3622 0.1579
-2.6770 2.3870 2 2 0.6895 0.3640 0.1222
-2.6770 2.3370 2 2 0.7082 0.3742 0.1164
-2.6770 2.2860 2 2 0.7082 0.3737 0.1234
-2.6770 2.2360 2 2 0.6970 0.3677 0.1370
-2.6770 2.1860 2 2 0.6400 0.3380 0.1214
-2.6770 2.1360 2 2 0.6470 0.3415 0.1308
-2.6770 2.0850 2 2 0.7160 0.3780 0.1691
-2.6770 2.0350 2 2 0.6322 0.3340 0.1342
-2.6770 1.9850 2 2 0.6820 0.3600 0.1237
-2.6770 1.9350 2 2 0.7393 0.3905 0.1247
-2.6770 1.8840 2 2 0.6877 0.3633 0.1366
-2.6770 1.8340 2 2 0.6825 0.3605 0.1379
-2.6770 1.7840 2 2 0.6783 0.3580 0.1277
-2.6770 1.7340 2 2 0.6895 0.3642 0.1312
-2.6770 1.6830 2 2 0.6515 0.3440 0.1193
-2.6770 1.6330 2 2 0.7205 0.3805 0.1321
-2.6770 1.5830 2 2 0.7787 0.4113 0.1345
-2.6770 1.5330 2 2 0.7213 0.3808 0.1486
-2.6770 1.4820 2 2 0.7405 0.3910 0.1397
-2.6770 1.4320 2 2 0.8513 0.4495 0.1561
-2.6770 1.3820 2 2 0.9960 0.5260 0.1616
-2.6770 1.3320 2 2 0.9115 0.4812 0.1457
-2.6770 1.2810 2 2 0.9060 0.4785 0.1573
-2.6770 1.2310 2 2 0.8702 0.4592 0.1704
-2.6770 1.1810 2 2 0.8505 0.4490 0.1509
-2.6770 1.1310 2 2 0.8992 0.4747 0.1648
-2.6770 1.0800 2 2 0.9313 0.4918 0.1824
-2.6770 1.0300 2 2 0.9902 0.5228 0.1730
-2.6770 0.9800 2 2 1.0695 0.5648 0.1735
-2.6770 0.9300 2 2 1.2285 0.6485 0.2242
-2.6770 0.8790 2 2 1.4065 0.7428 0.1853
-2.6770 0.8290 2 2 1.4755 0.7790 0.2296
-2.6770 0.7790 2 2 1.5450 0.8155 0.2633
-2.6770 0.7290 2 2 1.5103 0.7975 0.3592
-2.6770 0.6780 2 2 1.8708 0.9875 0.3920
-2.6770 0.6280 2 2 2.2023 1.1630 0.4758
-2.6770 0.5780 2 2 2.0835 1.1000 0.3430
-2.6770 0.5280 2 2 2.2395 1.1825 0.3439
-2.6770 0.4770 2 2 2.6260 1.3865 0.4037
-2.6770 0.4270 2 2 2.8560 1.5080 0.4882
-2.6770 0.3770 2 2 2.8035 1.4800 0.3858
-2.6770 0.3270 2 2 3.3330 1.7597 0.4790
-2.6770 0.2760 2 2 3.1857 1.6820 0.5123
-2.6770 0.2260 2 2 2.9145 1.5387 0.3511
-2.6770 0.1760 2 2 3.2253 1.7030 0.3907
-2.6770 0.1260 2 2 3.6242 1.9137 0.3017
-2.6770 0.0750 2 2 4.4008 2.3237 0.0800
-2.6770 0.0250 2 2 3.4242 1.8077 0.0940
-2.6770 -0.0250 2 2 3.6250 1.9140 0.2470
-2.6770 -0.0750 2 2 3.5585 1.8790 0.3401
-2.6770 -0.1260 2 2 3.2770 1.7300 0.4001
-2.6770 -0.1760 2 2 2.8640 1.5122 0.2872
-2.6770 -0.2260 2 2 2.5900 1.3678 0.2442
-2.6770 -0.2760 2 2 2.5830 1.3640 0.2297
-2.6770 -0.3270 2 2 2.7260 1.4393 0.2256
-2.6770 -0.3770 2 2 2.7485 1.4515 0.2659
-2.6770 -0.4270 2 2 2.4283 1.2820 0.2065
-2.6770 -0.4770 2 2 2.4420 1.2893 0.2198
-2.6770 -0.5280 2 2 2.7012 1.4263 0.2473
-2.6770 -0.5780 2 2 2.6383 1.3930 0.2621
-2.6770 -0.6280 2 2 2.5995 1.3727 0.3357
-2.6770 -0.6780 2 2 2.5827 1.3635 0.3425
-2.6770 -0.7290 2 2 2.7605 1.4575 0.2884
-2.6770 -0.7790 2 2 2.7490 1.4515 0.3754
-2.6770 -0.8290 2 2 2.7697 1.4625 0.4443
-2.6770 -0.8790 2 2 2.8167 1.4875 0.4270
-2.6770 -0.9300 2 2 3.3787 1.7840 0.2930
-2.6770 -0.9800 2 2 2.7645 1.4597 0.6112
-2.6770 -1.0300 2 2 2.3317 1.2312 0.2807
-2.6770 -1.0800 2 2 2.2168 1.1705 0.2249
-2.6770 -1.1310 2 2 1.8683 0.9865 0.1895
-2.6770 -1.1810 2 2 1.8768 0.9907 0.2086
-2.6770 -1.2310 2 2 1.9573 1.0335 0.1989
-2.6770 -1.2810 2 2 1.7845 0.9423 0.1770
-2.6770 -1.3320 2 2 1.6860 0.8905 0.1807
-2.6770 -1.3820 2 2 1.5965 0.8430 0.1670
-2.6770 -1.4320 2 2 1.6745 0.8840 0.2241
-2.6770 -1.4820 2 2 1.7617 0.9303 0.1711
-2.6770 -1.5330 2 2 1.5805 0.8345 0.1920
-2.6770 -1.5830 2 2 1.4285 0.7543 0.1350
-2.6770 -1.6330 2 2 1.3335 0.7042 0.1532
-2.6770 -1.6830 2 2 1.3197 0.6968 0.1356
-2.6770 -1.7340 2 2 1.3337 0.7043 0.1419
-2.6770 -1.7840 2 2 1.3440 0.7098 0.1236
-2.6770 -1.8340 2 2 1.4723 0.7775 0.1588
-2.6770 -1.8840 2 2 1.5368 0.8115 0.1462
-2.6770 -1.9350 2 2 1.5227 0.8040 0.1548
-2.6770 -1.9850 2 2 1.4632 0.7725 0.1319
-2.6770 -2.0350 2 2 1.4243 0.7522 0.1483
-2.6770 -2.0850 2 2 1.2208 0.6447 0.1489
-2.6770 -2.1360 2 2 1.2785 0.6750 0.1567
-2.6770 -2.1860 2 2 1.2207 0.6445 0.1425
-2.6770 -2.2360 2 2 1.2370 0.6532 0.1308
-2.6770 -2.2860 2 2 1.1307 0.5972 0.1381
-2.6770 -2.3370 2 2 0.9692 0.5117 0.1223
-2.6770 -2.3870 2 2 0.9425 0.4975 0.1203
-2.6770 -2.4370 2 2 0.8678 0.4583 0.1108
-2.6770 -2.4870 2 2 0.7957 0.4202 0.1122
-2.6770 -2.5380 2 2 0.7582 0.4002 0.1055
-2.6770 -2.5880 2 2 0.7112 0.3758 0.1077
-2.6770 -2.6380 2 2 0.6895 0.3640 0.1088
-2.6770 -2.6880 2 2 0.7057 0.3728 0.1109
-2.6770 -2.7390 2 2 0.6677 0.3525 0.1075
-2.6770 -2.7890 2 2 0.6225 0.3288 0.1038
-2.6770 -2.8390 2 2 0.5912 0.3122 0.1094
-2.6770 -2.8890 2 2 0.5880 0.3102 0.1087
-2.6770 -2.9400 2 2 0.5815 0.3070 0.1043
-2.6770 -2.9900 2 2 0.5115 0.2700 0.0991
-2.6770 -3.0400 2 2 0.5037 0.2660 0.1010
-2.6770 -3.0900 2 2 0.5298 0.2797 0.0995
-2.6770 -3.1410 2 2 0.5288 0.2790 0.1001
-2.6770 -3.1910 2 2 0.4998 0.2638 0.1053
-2.6770 -3.2410 2 2 0.4685 0.2475 0.0968
-2.6770 -3.2910 2 2 0.4655 0.2455 0.1015
-2.6770 -3.3420 2 2 0.4570 0.2415 0.1027
-2.6770 -3.3920 2 2 0.4535 0.2395 0.1052
-2.6770 -3.4420 2 2 0.4310 0.2275 0.1077
-2.6770 -3.4920 2 2 0.4205 0.2220 0.1048
-2.6770 -3.5430 2 2 0.3980 0.2100 0.1073
-2.6770 -3.5930 2 2 0.3685 0.1945 0.1069
-2.6770 -3.6430 2 2 0.3905 0.2060 0.0997
-2.6770 -3.6930 2 2 0.3920 0.2070 0.1003
-2.6770 -3.7440 2 2 0.3965 0.2095 0.1015
-2.6770 -3.7940 2 2 0.4068 0.2147 0.1029
-2.6770 -3.8440 2 2 0.4080 0.2155 0.1031
-2.6770 -3.8940 2 2 0.3820 0.2015 0.1003
-2.6770 -3.9450 2 2 0.3545 0.1870 0.1038
-2.6770 -3.9950 2 2 0.3357 0.1773 0.1061
-2.6770 -4.0450 2 2 0.3245 0.1713 0.1011
-2.6770 -4.0950 2 2 0.3190 0.1683 0.1001
-2.6770 -4.1460 2 2 0.3105 0.1640 0.0997
-2.6770 -4.1960 2 2 0.3218 0.1698 0.1005
-2.6770 -4.2460 2 2 0.3330 0.1760 0.1012
-2.6770 -4.2960 2 2 0.3030 0.1600 0.1056
-2.6770 -4.3470 2 2 0.2982 0.1575 0.1047
-2.6770 -4.3970 2 2 0.2795 0.1475 0.1009
-2.6770 -4.4470 2 2 0.2522 0.1333 0.1054
-2.6770 -4.4970 2 2 0.2490 0.1315 0.1061
-2.6770 -4.5480 2 2 0.2500 0.1320 0.1153
-2.6770 -4.5980 2 2 0.2630 0.1388 0.1147
-2.6770 -4.6480 2 2 0.2700 0.1425 0.1138
-2.6770 -4.6980 2 2 0.2625 0.1385 0.1086
-2.6770 -4.7490 2 2 0.2650 0.1400 0.0977
-2.6770 -4.7990 2 2 0.2725 0.1440 0.0990
-2.6770 -4.8490 2 2 0.2750 0.1450 0.0994
-2.6770 -4.8990 2 2 0.2630 0.1390 0.1037
-2.6770 -4.9500 2 2 0.2575 0.1360 0.1037
-2.6770 -5.0000 2 2 0.2540 0.1340 0.1037
-2.7780 5.0000 2 2 0.3370 0.1780 0.1003
-2.7780 4.9500 2 2 0.3585 0.1895 0.1029
-2.7780 4.8990 2 2 0.3915 0.2065 0.1091
-2.7780 4.8490 2 2 0.3960 0.2090 0.1110
-2.7780 4.7990 2 2 0.4140 0.2185 0.1018
-2.7780 4.7490 2 2 0.4385 0.2315 0.1128
-2.7780 4.6980 2 2 0.4955 0.2620 0.1032
-2.7780 4.6480 2 2 0.5660 0.2990 0.1219
-2.7780 4.5980 2 2 0.6595 0.3480 0.1047
-2.7780 4.5480 2 2 0.6365 0.3360 0.1055
-2.7780 4.4970 2 2 0.6515 0.3440 0.1111
-2.7780 4.4470 2 2 0.6460 0.3410 0.1234
-2.7780 4.3970 2 2 0.6545 0.3455 0.1217
-2.7780 4.3470 2 2 0.6955 0.3670 0.1156
-2.7780 4.2960 2 2 0.5675 0.2995 0.1045
-2.7780 4.2460 2 2 0.5800 0.3065 0.1074
-2.7780 4.1960 2 2 0.4655 0.2455 0.1186
-2.7780 4.1460 2 2 0.4590 0.2420 0.1105
-2.7780 4.0950 2 2 0.5190 0.2740 0.1257
-2.7780 4.0450 2 2 0.5165 0.2730 0.1113
-2.7780 3.9950 2 2 0.4822 0.2548 0.1049
-2.7780 3.9450 2 2 0.4698 0.2482 0.1007
-2.7780 3.8940 2 2 0.4753 0.2510 0.1046
-2.7780 3.8440 2 2 0.4702 0.2482 0.1097
-2.7780 3.7940 2 2 0.3927 0.2075 0.1027
-2.7780 3.7440 2 2 0.3735 0.1970 0.0986
-2.7780 3.6930 2 2 0.3878 0.2047 0.0971
-2.7780 3.6430 2 2 0.4193 0.2213 0.1030
-2.7780 3.5930 2 2 0.4685 0.2475 0.1020
-2.7780 3.5430 2 2 0.4922 0.2598 0.0973
-2.7780 3.4920 2 2 0.4780 0.2522 0.1041
-2.7780 3.4420 2 2 0.4575 0.2415 0.1034
-2.7780 3.3920 2 2 0.4430 0.2340 0.1027
-2.7780 3.3420 2 2 0.5012 0.2648 0.1048
-2.7780 3.2910 2 2 0.5140 0.2712 0.1045
-2.7780 3.2410 2 2 0.5727 0.3022 0.1149
-2.7780 3.1910 2 2 0.6620 0.3493 0.1121
-2.7780 3.1410 2 2 0.5707 0.3015 0.1120
-2.7780 3.0900 2 2 0.5288 0.2792 0.1058
-2.7780 3.0400 2 2 0.5365 0.2830 0.1112
-2.7780 2.9900 2 2 0.5228 0.2760 0.1082
-2.7780 2.9400 2 2 0.5345 0.2820 0.1063
-2.7780 2.8890 2 2 0.5388 0.2848 0.1033
-2.7780 2.8390 2 2 0.5650 0.2983 0.1037
-2.7780 2.7890 2 2 0.5615 0.2965 0.1095
-2.7780 2.7390 2 2 0.5927 0.3130 0.1055
-2.7780 2.6880 2 2 0.6393 0.3375 0.1140
-2.7780 2.6380 2 2 0.6198 0.3273 0.1187
-2.7780 2.5880 2 2 0.6342 0.3350 0.1156
-2.7780 2.5380 2 2 0.6220 0.3285 0.1332
-2.7780 2.4870 2 2 0.6402 0.3380 0.1212
-2.7780 2.4370 2 2 0.6932 0.3660 0.1194
-2.7780 2.3870 2 2 0.6820 0.3603 0.1164
-2.7780 2.3370 2 2 0.6785 0.3582 0.1162
-2.7780 2.2860 2 2 0.5995 0.3165 0.1119
-2.7780 2.2360 2 2 0.5690 0.3005 0.1141
-2.7780 2.1860 2 2 0.5933 0.3130 0.1165
-2.7780 2.1360 2 2 0.6863 0.3622 0.1180
-2.7780 2.0850 2 2 0.7103 0.3750 0.1307
-2.7780 2.0350 2 2 0.6528 0.3448 0.1276
-2.7780 1.9850 2 2 0.6422 0.3390 0.1298
-2.7780 1.9350 2 2 0.6810 0.3595 0.1234
-2.7780 1.8840 2 2 0.6970 0.3680 0.1228
-2.7780 1.8340 2 2 0.7062 0.3725 0.1260
-2.7780 1.7840 2 2 0.6930 0.3658 0.1163
-2.7780 1.7340 2 2 0.6755 0.3570 0.1134
-2.7780 1.6830 2 2 0.7130 0.3762 0.1232
-2.7780 1.6330 2 2 0.7498 0.3957 0.1292
-2.7780 1.5830 2 2 0.7523 0.3973 0.1176
-2.7780 1.5330 2 2 0.7602 0.4015 0.1393
-2.7780 1.4820 2 2 0.7320 0.3862 0.1363
-2.7780 1.4320 2 2 0.8170 0.4315 0.1470
-2.7780 1.3820 2 2 0.8202 0.4333 0.1418
-2.7780 1.3320 2 2 0.7970 0.4207 0.1405
-2.7780 1.2810 2 2 0.7630 0.4030 0.1590
-2.7780 1.2310 2 2 0.8375 0.4420 0.1546
-2.7780 1.1810 2 2 0.9047 0.4780 0.1813
-2.7780 1.1310 2 2 0.9125 0.4818 0.1389
-2.7780 1.0800 2 2 0.9165 0.4840 0.1502
-2.7780 1.0300 2 2 0.9260 0.4890 0.1753
-2.7780 0.9800 2 2 1.0292 0.5438 0.1925
-2.7780 0.9300 2 2 1.1035 0.5827 0.1868
-2.7780 0.8790 2 2 1.2790 0.6753 0.2108
-2.7780 0.8290 2 2 1.4315 0.7560 0.2520
-2.7780 0.7790 2 2 1.5023 0.7933 0.3802
-2.7780 0.7290 2 2 2.9675 1.5667 0.4128
-2.7780 0.6780 2 2 1.6963 0.8958 0.3809
-2.7780 0.6280 2 2 1.9543 1.0320 0.3529
-2.7780 0.5780 2 2 2.3155 1.2228 0.4906
-2.7780 0.5280 2 2 2.1932 1.1580 0.4245
-2.7780 0.4770 2 2 2.0107 1.0615 0.3024
-2.7780 0.4270 2 2 2.4305 1.2835 0.3668
-2.7780 0.3770 2 2 2.5963 1.3707 0.4487
-2.7780 0.3270 2 2 2.7630 1.4590 0.5380
-2.7780 0.2760 2 2 3.0435 1.6070 0.4877
-2.7780 0.2260 2 2 3.3087 1.7468 0.5571
-2.7780 0.1760 2 2 3.8735 2.0453 0.2878
-2.7780 0.1260 2 2 2.9878 1.5775 0.1204
-2.7780 0.0750 2 2 3.8292 2.0217 0.0857
-2.7780 0.0250 2 2 3.6215 1.9123 0.9850
-2.7780 -0.0250 2 2 3.4863 1.8407 0.1945
-2.7780 -0.0750 2 2 3.8635 2.0400 0.2398
-2.7780 -0.1260 2 2 3.2103 1.6947 0.5086
-2.7780 -0.1760 2 2 2.8150 1.4863 0.2838
-2.7780 -0.2260 2 2 2.6173 1.3820 0.2658
-2.7780 -0.2760 2 2 2.4795 1.3090 0.2160
-2.7780 -0.3270 2 2 2.4980 1.3190 0.2503
-2.7780 -0.3770 2 2 2.4910 1.3150 0.2446
-2.7780 -0.4270 2 2 2.5170 1.3290 0.2447
-2.7780 -0.4770 2 2 2.5507 1.3467 0.2493
-2.7780 -0.5280 2 2 2.6002 1.3727 0.2411
